REMOTE_HOST,REMOTE_ADDR,HTTP_REFERER,HTTP_USER_AGENT,REQUEST_TIME,REQUEST_METHOD,HTTPS,REQUEST_URI,QUERY_STRING,HTTP_COOKIE,POST,code,type,errorCode,message,file,line,trace,traces
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728643978,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728644181,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728644376,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728644438,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/index.php?XDEBUG_SESSION_START=netbeans-xdebug,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728644444,GET,,/favicon.ico,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B; XDEBUG_SESSION=netbeans-xdebug",,404,CHttpException,0,"Unable to resolve the request ""favicon.ico"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('favicon.ico')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""favicon.ico""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/index.php?XDEBUG_SESSION_STOP_NO_EXEC=netbeans-xdebug,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728644445,GET,,/favicon.ico,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B; XDEBUG_SESSION=netbeans-xdebug",,404,CHttpException,0,"Unable to resolve the request ""favicon.ico"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('favicon.ico')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""favicon.ico""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728647411,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B; XDEBUG_SESSION=netbeans-xdebug",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728647443,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B; XDEBUG_SESSION=netbeans-xdebug",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728647790,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B; XDEBUG_SESSION=netbeans-xdebug",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728647929,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B; XDEBUG_SESSION=netbeans-xdebug",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728648183,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1728648333,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.577152_88.3720192; PHPSESSID=91k0eko21egaanr0ku39i64big; tkrid=9e06c78f0d37e113e8c9a09cecdd7848119a8847s%3A32%3A%22d60eaa99cc368d57b8718612fb786ce7%22%3B",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/aaohome/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728926650,GET,,/images/logo2_outstation.jpg?v1.0,v1.0,"lat_lng=22.512761_88.3944159; PHPSESSID=b24fcv01rrgnut1hfgce7k3n6t; tkrid=c4ef88465e9474e48054387da1e5f2d3ec517aa7s%3A32%3A%227d47c71653c616a0ee7eff34d59d3f72%22%3B; YII_CSRF_TOKEN=6aa04038ca843204e58738cb26db78255b8c3958s%3A88%3A%22VlU1flZVN1hhUXVyeDhUZkZaSXNjSUdjVll-OGNIeGMNnclfb2immxg_DnN2tqZYMYeHidIGWsFTRzFKMdnvaA%3D%3D%22%3B",,404,CHttpException,0,"Unable to resolve the request ""images/logo2_outstation.jpg"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/logo2_ou...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/logo2_outstation.jpg""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/aaohome/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728926650,GET,,/favicon.ico,,"lat_lng=22.512761_88.3944159; PHPSESSID=b24fcv01rrgnut1hfgce7k3n6t; tkrid=c4ef88465e9474e48054387da1e5f2d3ec517aa7s%3A32%3A%227d47c71653c616a0ee7eff34d59d3f72%22%3B; YII_CSRF_TOKEN=6aa04038ca843204e58738cb26db78255b8c3958s%3A88%3A%22VlU1flZVN1hhUXVyeDhUZkZaSXNjSUdjVll-OGNIeGMNnclfb2immxg_DnN2tqZYMYeHidIGWsFTRzFKMdnvaA%3D%3D%22%3B",,404,CHttpException,0,"Unable to resolve the request ""favicon.ico"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('favicon.ico')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""favicon.ico""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/aaohome/index/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728926657,GET,,/images/logo2_outstation.jpg?v1.1,v1.1,"lat_lng=22.512761_88.3944159; tkrid=c4ef88465e9474e48054387da1e5f2d3ec517aa7s%3A32%3A%227d47c71653c616a0ee7eff34d59d3f72%22%3B; YII_CSRF_TOKEN=6aa04038ca843204e58738cb26db78255b8c3958s%3A88%3A%22VlU1flZVN1hhUXVyeDhUZkZaSXNjSUdjVll-OGNIeGMNnclfb2immxg_DnN2tqZYMYeHidIGWsFTRzFKMdnvaA%3D%3D%22%3B; PHPSESSID=3t50bvkh7ngg5eq29ciqkf1o3r; _admin=b15c2e6259db666d8ab7add82162f690b62b5882s%3A98%3A%22b9fef104a610e43f1452e12a49e0ca56547158dfa%3A4%3A%7Bi%3A0%3Bs%3A2%3A%2230%22%3Bi%3A1%3Bs%3A7%3A%22puja.de%22%3Bi%3A2%3Bi%3A1200%3Bi%3A3%3Ba%3A0%3A%7B%7D%7D%22%3B",,404,CHttpException,0,"Unable to resolve the request ""images/logo2_outstation.jpg"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/logo2_ou...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/logo2_outstation.jpg""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/aaohome/index/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728926658,GET,,/images/favicon/favicon1.ico,,"lat_lng=22.512761_88.3944159; tkrid=c4ef88465e9474e48054387da1e5f2d3ec517aa7s%3A32%3A%227d47c71653c616a0ee7eff34d59d3f72%22%3B; YII_CSRF_TOKEN=6aa04038ca843204e58738cb26db78255b8c3958s%3A88%3A%22VlU1flZVN1hhUXVyeDhUZkZaSXNjSUdjVll-OGNIeGMNnclfb2immxg_DnN2tqZYMYeHidIGWsFTRzFKMdnvaA%3D%3D%22%3B; PHPSESSID=3t50bvkh7ngg5eq29ciqkf1o3r; _admin=b15c2e6259db666d8ab7add82162f690b62b5882s%3A98%3A%22b9fef104a610e43f1452e12a49e0ca56547158dfa%3A4%3A%7Bi%3A0%3Bs%3A2%3A%2230%22%3Bi%3A1%3Bs%3A7%3A%22puja.de%22%3Bi%3A2%3Bi%3A1200%3Bi%3A3%3Ba%3A0%3A%7B%7D%7D%22%3B",,404,CHttpException,0,"Unable to resolve the request ""images/favicon/favicon1.ico"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/favicon/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/favicon\/favicon1.ico""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
